time_s,soc_percent,pack_voltage_V,pack_current_A,cell_1_V,cell_2_V,cell_3_V,cell_4_V,cell_5_V,cell_6_V,cell_7_V,cell_8_V,cell_9_V,cell_10_V,cell_11_V,cell_12_V,cell_13_V,cell_14_V,cell_15_V,cell_16_V,cell_1_temp_C,cell_2_temp_C,cell_3_temp_C,cell_4_temp_C,cell_5_temp_C,cell_6_temp_C,cell_7_temp_C,cell_8_temp_C,cell_9_temp_C,cell_10_temp_C,cell_11_temp_C,cell_12_temp_C,cell_13_temp_C,cell_14_temp_C,cell_15_temp_C,cell_16_temp_C
30.200000,99.719478,55.536846,-1.000000,3.471883,3.468590,3.471882,3.471882,3.471883,3.471882,3.471881,3.468073,3.471883,3.469284,3.471883,3.471543,3.471250,3.471298,3.469866,3.471883,25.000107,25.000106,25.000105,25.000107,25.000105,25.000104,25.000104,25.000103,25.000106,25.000107,25.000106,25.000106,25.000103,25.000103,25.000108,25.000105
30.300000,99.719450,55.536840,-1.000000,3.471882,3.468590,3.471882,3.471882,3.471882,3.471881,3.471881,3.468072,3.471882,3.469284,3.471882,3.471542,3.471250,3.471298,3.469866,3.471883,25.000108,25.000106,25.000105,25.000108,25.000105,25.000105,25.000104,25.000103,25.000107,25.000107,25.000107,25.000106,25.000104,25.000104,25.000108,25.000105
30.400000,99.719423,55.536834,-1.000000,3.471882,3.468589,3.471882,3.471881,3.471882,3.471881,3.471881,3.468072,3.471882,3.469283,3.471882,3.471542,3.471250,3.471298,3.469866,3.471882,25.000108,25.000107,25.000105,25.000108,25.000106,25.000105,25.000105,25.000104,25.000107,25.000108,25.000107,25.000107,25.000104,25.000104,25.000108,25.000105
30.500000,99.719395,55.536828,-1.000000,3.471881,3.468589,3.471881,3.471881,3.471882,3.471880,3.471880,3.468071,3.471882,3.469283,3.471882,3.471542,3.471249,3.471297,3.469865,3.471882,25.000108,25.000107,25.000106,25.000108,25.000106,25.000105,25.000105,25.000104,25.000107,25.000108,25.000107,25.000107,25.000104,25.000104,25.000109,25.000106
30.600000,99.719367,55.536821,-1.000000,3.471881,3.468588,3.471881,3.471881,3.471881,3.471880,3.471880,3.468071,3.471881,3.469282,3.471881,3.471541,3.471249,3.471297,3.469865,3.471882,25.000109,25.000107,25.000106,25.000109,25.000106,25.000106,25.000105,25.000104,25.000108,25.000108,25.000108,25.000107,25.000105,25.000104,25.000109,25.000106
30.700000,99.719339,55.536815,-1.000000,3.471881,3.468588,3.471880,3.471880,3.471881,3.471880,3.471879,3.468071,3.471881,3.469282,3.471881,3.471541,3.471249,3.471296,3.469864,3.471881,25.000109,25.000108,25.000106,25.000109,25.000107,25.000106,25.000106,25.000105,25.000108,25.000109,25.000108,25.000108,25.000105,25.000105,25.000109,25.000106
30.800000,99.719312,55.536809,-1.000000,3.471880,3.468588,3.471880,3.471880,3.471880,3.471879,3.471879,3.468070,3.471880,3.469282,3.471880,3.471540,3.471248,3.471296,3.469864,3.471881,25.000109,25.000108,25.000107,25.000109,25.000107,25.000106,25.000106,25.000105,25.000108,25.000109,25.000108,25.000108,25.000105,25.000105,25.000110,25.000107
30.900000,99.719284,55.536803,-1.000000,3.471880,3.468587,3.471880,3.471880,3.471880,3.471879,3.471879,3.468070,3.471880,3.469281,3.471880,3.471540,3.471248,3.471296,3.469864,3.471880,25.000110,25.000108,25.000107,25.000110,25.000107,25.000107,25.000106,25.000105,25.000109,25.000109,25.000109,25.000108,25.000106,25.000105,25.000110,25.000107
31.000000,99.719256,55.536797,-1.000000,3.471880,3.468587,3.471879,3.471879,3.471880,3.471878,3.471878,3.468070,3.471880,3.469281,3.471880,3.471540,3.471247,3.471295,3.469863,3.471880,25.000110,25.000109,25.000107,25.000110,25.000108,25.000107,25.000107,25.000106,25.000109,25.000110,25.000109,25.000109,25.000106,25.000106,25.000110,25.000107
31.100000,99.719229,55.536790,-1.000000,3.471879,3.468586,3.471879,3.471879,3.471879,3.471878,3.471878,3.468069,3.471879,3.469280,3.471879,3.471539,3.471247,3.471295,3.469863,3.471880,25.000110,25.000109,25.000108,25.000110,25.000108,25.000107,25.000107,25.000106,25.000109,25.000110,25.000109,25.000109,25.000106,25.000106,25.000111,25.000107
31.200000,99.719201,55.536784,-1.000000,3.471879,3.468586,3.471878,3.471878,3.471879,3.471878,3.471878,3.468069,3.471879,3.469280,3.471879,3.471539,3.471247,3.471295,3.469863,3.471879,25.000111,25.000109,25.000108,25.000111,25.000108,25.000108,25.000107,25.000106,25.000109,25.000110,25.000110,25.000109,25.000107,25.000106,25.000111,25.000108
31.300000,99.719173,55.536778,-1.000000,3.471878,3.468586,3.471878,3.471878,3.471878,3.471877,3.471877,3.468068,3.471878,3.469280,3.471878,3.471539,3.471246,3.471294,3.469862,3.471879,25.000111,25.000110,25.000108,25.000111,25.000109,25.000108,25.000108,25.000107,25.000110,25.000111,25.000110,25.000110,25.000107,25.000107,25.000111,25.000108
31.400000,99.719146,55.536772,-1.000000,3.471878,3.468585,3.471878,3.471878,3.471878,3.471877,3.471877,3.468068,3.471878,3.469279,3.471878,3.471538,3.471246,3.471294,3.469862,3.471878,25.000111,25.000110,25.000109,25.000111,25.000109,25.000108,25.000108,25.000107,25.000110,25.000111,25.000110,25.000110,25.000107,25.000107,25.000112,25.000108
31.500000,99.719118,55.536765,-1.000000,3.471878,3.468585,3.471877,3.471877,3.471878,3.471876,3.471876,3.468068,3.471878,3.469279,3.471878,3.471538,3.471245,3.471293,3.469861,3.471878,25.000112,25.000110,25.000109,25.000112,25.000109,25.000109,25.000108,25.000107,25.000110,25.000111,25.000111,25.000110,25.000108,25.000107,25.000112,25.000109
31.600000,99.719090,55.536759,-1.000000,3.471877,3.468585,3.471877,3.471877,3.471877,3.471876,3.471876,3.468067,3.471877,3.469279,3.471877,3.471537,3.471245,3.471293,3.469861,3.471878,25.000112,25.000110,25.000109,25.000112,25.000110,25.000109,25.000109,25.000108,25.000111,25.000112,25.000111,25.000111,25.000108,25.000108,25.000112,25.000109
31.700000,99.719063,55.536753,-1.000000,3.471877,3.468584,3.471877,3.471876,3.471877,3.471876,3.471876,3.468067,3.471877,3.469278,3.471877,3.471537,3.471245,3.471293,3.469861,3.471877,25.000112,25.000111,25.000109,25.000112,25.000110,25.000109,25.000109,25.000108,25.000111,25.000112,25.000111,25.000111,25.000108,25.000108,25.000113,25.000109
31.800000,99.719035,55.536747,-1.000000,3.471876,3.468584,3.471876,3.471876,3.471877,3.471875,3.471875,3.468066,3.471877,3.469278,3.471877,3.471537,3.471244,3.471292,3.469860,3.471877,25.000113,25.000111,25.000110,25.000113,25.000110,25.000109,25.000109,25.000108,25.000111,25.000112,25.000112,25.000111,25.000108,25.000108,25.000113,25.000110
31.900000,99.719007,55.536741,-1.000000,3.471876,3.468583,3.471876,3.471876,3.471876,3.471875,3.471875,3.468066,3.471876,3.469277,3.471876,3.471536,3.471244,3.471292,3.469860,3.471876,25.000113,25.000111,25.000110,25.000113,25.000110,25.000110,25.000109,25.000108,25.000112,25.000113,25.000112,25.000112,25.000109,25.000109,25.000113,25.000110
32.000000,99.718980,55.536734,-1.000000,3.471876,3.468583,3.471875,3.471875,3.471876,3.471875,3.471874,3.468066,3.471876,3.469277,3.471876,3.471536,3.471243,3.471291,3.469859,3.471876,25.000113,25.000112,25.000110,25.000113,25.000111,25.000110,25.000110,25.000109,25.000112,25.000113,25.000112,25.000112,25.000109,25.000109,25.000114,25.000110
32.100000,99.718952,55.536728,-1.000000,3.471875,3.468583,3.471875,3.471875,3.471875,3.471874,3.471874,3.468065,3.471875,3.469277,3.471875,3.471535,3.471243,3.471291,3.469859,3.471876,25.000114,25.000112,25.000111,25.000114,25.000111,25.000110,25.000110,25.000109,25.000112,25.000113,25.000113,25.000112,25.000109,25.000109,25.000114,25.000111
32.200000,99.718924,55.536722,-1.000000,3.471875,3.468582,3.471875,3.471874,3.471875,3.471874,3.471874,3.468065,3.471875,3.469276,3.471875,3.471535,3.471243,3.471291,3.469859,3.471875,25.000114,25.000112,25.000111,25.000114,25.000111,25.000111,25.000110,25.000109,25.000113,25.000114,25.000113,25.000113,25.000110,25.000109,25.000114,25.000111
32.300000,99.718897,55.536716,-1.000000,3.471874,3.468582,3.471874,3.471874,3.471875,3.471873,3.471873,3.468064,3.471875,3.469276,3.471875,3.471535,3.471242,3.471290,3.469858,3.471875,25.000114,25.000113,25.000111,25.000114,25.000112,25.000111,25.000111,25.000110,25.000113,25.000114,25.000113,25.000113,25.000110,25.000110,25.000115,25.000111
32.400000,99.718869,55.536710,-1.000000,3.471874,3.468581,3.471874,3.471874,3.471874,3.471873,3.471873,3.468064,3.471874,3.469275,3.471874,3.471534,3.471242,3.471290,3.469858,3.471875,25.000115,25.000113,25.000112,25.000115,25.000112,25.000111,25.000111,25.000110,25.000113,25.000114,25.000113,25.000113,25.000110,25.000110,25.000115,25.000112
32.500000,99.718841,55.536703,-1.000000,3.471874,3.468581,3.471873,3.471873,3.471874,3.471873,3.471872,3.468064,3.471874,3.469275,3.471874,3.471534,3.471242,3.471289,3.469857,3.471874,25.000115,25.000113,25.000112,25.000115,25.000112,25.000112,25.000111,25.000110,25.000114,25.000115,25.000114,25.000114,25.000111,25.000110,25.000115,25.000112
32.600000,99.718814,55.536697,-1.000000,3.471873,3.468581,3.471873,3.471873,3.471873,3.471872,3.471872,3.468063,3.471873,3.469275,3.471873,3.471533,3.471241,3.471289,3.469857,3.471874,25.000115,25.000114,25.000112,25.000115,25.000113,25.000112,25.000112,25.000111,25.000114,25.000115,25.000114,25.000114,25.000111,25.000111,25.000116,25.000112
32.700000,99.718786,55.536691,-1.000000,3.471873,3.468580,3.471873,3.471873,3.471873,3.471872,3.471872,3.468063,3.471873,3.469274,3.471873,3.471533,3.471241,3.471289,3.469857,3.471873,25.000116,25.000114,25.000113,25.000116,25.000113,25.000112,25.000112,25.000111,25.000114,25.000115,25.000114,25.000114,25.000111,25.000111,25.000116,25.000113
32.800000,99.718758,55.536685,-1.000000,3.471873,3.468580,3.471872,3.471872,3.471873,3.471871,3.471871,3.468063,3.471873,3.469274,3.471873,3.471533,3.471240,3.471288,3.469856,3.471873,25.000116,25.000114,25.000113,25.000116,25.000113,25.000113,25.000112,25.000111,25.000115,25.000116,25.000115,25.000114,25.000112,25.000111,25.000116,25.000113
32.900000,99.718730,55.536678,-1.000000,3.471872,3.468579,3.471872,3.471872,3.471872,3.471871,3.471871,3.468062,3.471872,3.469274,3.471872,3.471532,3.471240,3.471288,3.469856,3.471873,25.000116,25.000115,25.000113,25.000116,25.000114,25.000113,25.000113,25.000112,25.000115,25.000116,25.000115,25.000115,25.000112,25.000112,25.000117,25.000113
33.000000,99.718703,55.536672,-1.000000,3.471872,3.468579,3.471872,3.471871,3.471872,3.471871,3.471870,3.468062,3.471872,3.469273,3.471872,3.471532,3.471240,3.471288,3.469856,3.471872,25.000117,25.000115,25.000114,25.000117,25.000114,25.000113,25.000113,25.000112,25.000115,25.000116,25.000115,25.000115,25.000112,25.000112,25.000117,25.000114
33.100000,99.718675,55.536666,-1.000000,3.471871,3.468579,3.471871,3.471871,3.471872,3.471870,3.471870,3.468061,3.471872,3.469273,3.471871,3.471532,3.471239,3.471287,3.469855,3.471872,25.000117,25.000115,25.000114,25.000117,25.000114,25.000114,25.000113,25.000112,25.000116,25.000117,25.000116,25.000115,25.000113,25.000112,25.000117,25.000114
33.200000,99.718647,55.536660,-1.000000,3.471871,3.468578,3.471871,3.471871,3.471871,3.471870,3.471870,3.468061,3.471871,3.469272,3.471871,3.471531,3.471239,3.471287,3.469855,3.471871,25.000117,25.000116,25.000114,25.000117,25.000115,25.000114,25.000114,25.000113,25.000116,25.000117,25.000116,25.000116,25.000113,25.000113,25.000117,25.000114
33.300000,99.718620,55.536654,-1.000000,3.471871,3.468578,3.471870,3.471870,3.471871,3.471869,3.471869,3.468061,3.471871,3.469272,3.471871,3.471531,3.471238,3.471286,3.469854,3.471871,25.000118,25.000116,25.000115,25.000118,25.000115,25.000114,25.000114,25.000113,25.000116,25.000117,25.000116,25.000116,25.000113,25.000113,25.000118,25.000114
33.400000,99.718592,55.536647,-1.000000,3.471870,3.468578,3.471870,3.471870,3.471870,3.471869,3.471869,3.468060,3.471870,3.469272,3.471870,3.471530,3.471238,3.471286,3.469854,3.471871,25.000118,25.000116,25.000115,25.000118,25.000115,25.000115,25.000114,25.000113,25.000117,25.000117,25.000117,25.000116,25.000113,25.000113,25.000118,25.000115
33.500000,99.718564,55.536641,-1.000000,3.471870,3.468577,3.471870,3.471869,3.471870,3.471869,3.471869,3.468060,3.471870,3.469271,3.471870,3.471530,3.471238,3.471286,3.469854,3.471870,25.000118,25.000117,25.000115,25.000118,25.000116,25.000115,25.000114,25.000113,25.000117,25.000118,25.000117,25.000117,25.000114,25.000114,25.000118,25.000115
33.600000,99.718537,55.536635,-1.000000,3.471869,3.468577,3.471869,3.471869,3.471870,3.471868,3.471868,3.468059,3.471870,3.469271,3.471870,3.471530,3.471237,3.471285,3.469853,3.471870,25.000119,25.000117,25.000116,25.000119,25.000116,25.000115,25.000115,25.000114,25.000117,25.000118,25.000117,25.000117,25.000114,25.000114,25.000119,25.000115
33.700000,99.718509,55.536629,-1.000000,3.471869,3.468576,3.471869,3.471869,3.471869,3.471868,3.471868,3.468059,3.471869,3.469270,3.471869,3.471529,3.471237,3.471285,3.469853,3.471870,25.000119,25.000117,25.000116,25.000119,25.000116,25.000115,25.000115,25.000114,25.000118,25.000118,25.000118,25.000117,25.000114,25.000114,25.000119,25.000116
33.800000,99.718481,55.536623,-1.000000,3.471869,3.468576,3.471868,3.471868,3.471869,3.471868,3.471867,3.468059,3.471869,3.469270,3.471869,3.471529,3.471236,3.471284,3.469852,3.471869,25.000119,25.000118,25.000116,25.000119,25.000116,25.000116,25.000115,25.000114,25.000118,25.000119,25.000118,25.000118,25.000115,25.000114,25.000119,25.000116
33.900000,99.718454,55.536616,-1.000000,3.471868,3.468576,3.471868,3.471868,3.471868,3.471867,3.471867,3.468058,3.471868,3.469270,3.471868,3.471528,3.471236,3.471284,3.469852,3.471869,25.000119,25.000118,25.000116,25.000120,25.000117,25.000116,25.000116,25.000115,25.000118,25.000119,25.000118,25.000118,25.000115,25.000115,25.000120,25.000116
34.000000,99.718426,55.536610,-1.000000,3.471868,3.468575,3.471868,3.471867,3.471868,3.471867,3.471867,3.468058,3.471868,3.469269,3.471868,3.471528,3.471236,3.471284,3.469852,3.471868,25.000120,25.000118,25.000117,25.000120,25.000117,25.000116,25.000116,25.000115,25.000118,25.000119,25.000119,25.000118,25.000115,25.000115,25.000120,25.000117
34.100000,99.718398,55.536604,-1.000000,3.471868,3.468575,3.471867,3.471867,3.471868,3.471866,3.471866,3.468058,3.471868,3.469269,3.471868,3.471528,3.471235,3.471283,3.469851,3.471868,25.000120,25.000118,25.000117,25.000120,25.000117,25.000117,25.000116,25.000115,25.000119,25.000120,25.000119,25.000119,25.000116,25.000115,25.000120,25.000117
34.200000,99.718371,55.536598,-1.000000,3.471867,3.468574,3.471867,3.471867,3.471867,3.471866,3.471866,3.468057,3.471867,3.469268,3.471867,3.471527,3.471235,3.471283,3.469851,3.471868,25.000120,25.000119,25.000117,25.000120,25.000118,25.000117,25.000117,25.000116,25.000119,25.000120,25.000119,25.000119,25.000116,25.000116,25.000121,25.000117
34.300000,99.718343,55.536591,-1.000000,3.471867,3.468574,3.471866,3.471866,3.471867,3.471866,3.471865,3.468057,3.471867,3.469268,3.471867,3.471527,3.471234,3.471282,3.469851,3.471867,25.000121,25.000119,25.000118,25.000121,25.000118,25.000117,25.000117,25.000116,25.000119,25.000120,25.000120,25.000119,25.000116,25.000116,25.000121,25.000118
34.400000,99.718315,55.536585,-1.000000,3.471866,3.468574,3.471866,3.471866,3.471866,3.471865,3.471865,3.468056,3.471866,3.469268,3.471866,3.471527,3.471234,3.471282,3.469850,3.471867,25.000121,25.000119,25.000118,25.000121,25.000118,25.000118,25.000117,25.000116,25.000120,25.000121,25.000120,25.000120,25.000117,25.000116,25.000121,25.000118
34.500000,99.718288,55.536579,-1.000000,3.471866,3.468573,3.471866,3.471866,3.471866,3.471865,3.471865,3.468056,3.471866,3.469267,3.471866,3.471526,3.471234,3.471282,3.469850,3.471866,25.000121,25.000120,25.000118,25.000121,25.000119,25.000118,25.000118,25.000117,25.000120,25.000121,25.000120,25.000120,25.000117,25.000117,25.000122,25.000118
34.600000,99.718260,55.536573,-1.000000,3.471866,3.468573,3.471865,3.471865,3.471866,3.471864,3.471864,3.468056,3.471866,3.469267,3.471866,3.471526,3.471233,3.471281,3.469849,3.471866,25.000122,25.000120,25.000119,25.000122,25.000119,25.000118,25.000118,25.000117,25.000120,25.000121,25.000121,25.000120,25.000117,25.000117,25.000122,25.000119
34.700000,99.718232,55.536567,-1.000000,3.471865,3.468573,3.471865,3.471865,3.471865,3.471864,3.471864,3.468055,3.471865,3.469267,3.471865,3.471525,3.471233,3.471281,3.469849,3.471866,25.000122,25.000120,25.000119,25.000122,25.000119,25.000119,25.000118,25.000117,25.000121,25.000122,25.000121,25.000121,25.000117,25.000117,25.000122,25.000119
34.800000,99.718205,55.536560,-1.000000,3.471865,3.468572,3.471865,3.471864,3.471865,3.471864,3.471863,3.468055,3.471865,3.469266,3.471865,3.471525,3.471233,3.471280,3.469849,3.471865,25.000122,25.000121,25.000119,25.000122,25.000120,25.000119,25.000119,25.000117,25.000121,25.000122,25.000121,25.000121,25.000118,25.000118,25.000123,25.000119
34.900000,99.718177,55.536554,-1.000000,3.471864,3.468572,3.471864,3.471864,3.471865,3.471863,3.471863,3.468054,3.471865,3.469266,3.471865,3.471525,3.471232,3.471280,3.469848,3.471865,25.000123,25.000121,25.000120,25.000123,25.000120,25.000119,25.000119,25.000118,25.000121,25.000122,25.000121,25.000121,25.000118,25.000118,25.000123,25.000119
35.000000,99.718149,55.536548,-1.000000,3.471864,3.468571,3.471864,3.471864,3.471864,3.471863,3.471863,3.468054,3.471864,3.469265,3.471864,3.471524,3.471232,3.471280,3.469848,3.471865,25.000123,25.000121,25.000120,25.000123,25.000120,25.000120,25.000119,25.000118,25.000122,25.000123,25.000122,25.000121,25.000118,25.000118,25.000123,25.000120
35.100000,99.718122,55.536542,-1.000000,3.471864,3.468571,3.471863,3.471863,3.471864,3.471862,3.471862,3.468054,3.471864,3.469265,3.471864,3.471524,3.471231,3.471279,3.469847,3.471864,25.000123,25.000122,25.000120,25.000123,25.000121,25.000120,25.000119,25.000118,25.000122,25.000123,25.000122,25.000122,25.000119,25.000118,25.000124,25.000120
35.200000,99.718094,55.536536,-1.000000,3.471863,3.468571,3.471863,3.471863,3.471863,3.471862,3.471862,3.468053,3.471863,3.469265,3.471863,3.471523,3.471231,3.471279,3.469847,3.471864,25.000124,25.000122,25.000121,25.000124,25.000121,25.000120,25.000120,25.000119,25.000122,25.000123,25.000122,25.000122,25.000119,25.000119,25.000124,25.000120
35.300000,99.718066,55.536529,-1.000000,3.471863,3.468570,3.471863,3.471862,3.471863,3.471862,3.471861,3.468053,3.471863,3.469264,3.471863,3.471523,3.471231,3.471279,3.469847,3.471863,25.000124,25.000122,25.000121,25.000124,25.000121,25.000120,25.000120,25.000119,25.000123,25.000124,25.000123,25.000122,25.000119,25.000119,25.000124,25.000121
35.400000,99.718038,55.536523,-1.000000,3.471862,3.468570,3.471862,3.471862,3.471863,3.471861,3.471861,3.468052,3.471863,3.469264,3.471863,3.471523,3.471230,3.471278,3.469846,3.471863,25.000124,25.000123,25.000121,25.000124,25.000122,25.000121,25.000120,25.000119,25.000123,25.000124,25.000123,25.000123,25.000120,25.000119,25.000125,25.000121
35.500000,99.718011,55.536517,-1.000000,3.471862,3.468569,3.471862,3.471862,3.471862,3.471861,3.471861,3.468052,3.471862,3.469263,3.471862,3.471522,3.471230,3.471278,3.469846,3.471863,25.000125,25.000123,25.000121,25.000125,25.000122,25.000121,25.000121,25.000120,25.000123,25.000124,25.000123,25.000123,25.000120,25.000120,25.000125,25.000121
35.600000,99.717983,55.536511,-1.000000,3.471862,3.468569,3.471861,3.471861,3.471862,3.471860,3.471860,3.468052,3.471862,3.469263,3.471862,3.471522,3.471229,3.471277,3.469845,3.471862,25.000125,25.000123,25.000122,25.000125,25.000122,25.000121,25.000121,25.000120,25.000124,25.000125,25.000124,25.000123,25.000120,25.000120,25.000125,25.000122
35.700000,99.717955,55.536504,-1.000000,3.471861,3.468569,3.471861,3.471861,3.471861,3.471860,3.471860,3.468051,3.471861,3.469263,3.471861,3.471521,3.471229,3.471277,3.469845,3.471862,25.000125,25.000124,25.000122,25.000125,25.000122,25.000122,25.000121,25.000120,25.000124,25.000125,25.000124,25.000124,25.000121,25.000120,25.000126,25.000122
35.800000,99.717928,55.536498,-1.000000,3.471861,3.468568,3.471861,3.471860,3.471861,3.471860,3.471860,3.468051,3.471861,3.469262,3.471861,3.471521,3.471229,3.471277,3.469845,3.471861,25.000126,25.000124,25.000122,25.000126,25.000123,25.000122,25.000122,25.000121,25.000124,25.000125,25.000124,25.000124,25.000121,25.000121,25.000126,25.000122
35.900000,99.717900,55.536492,-1.000000,3.471861,3.468568,3.471860,3.471860,3.471861,3.471859,3.471859,3.468051,3.471861,3.469262,3.471861,3.471521,3.471228,3.471276,3.469844,3.471861,25.000126,25.000124,25.000123,25.000126,25.000123,25.000122,25.000122,25.000121,25.000124,25.000125,25.000125,25.000124,25.000121,25.000121,25.000126,25.000123
36.000000,99.717872,55.536486,-1.000000,3.471860,3.468567,3.471860,3.471860,3.471860,3.471859,3.471859,3.468050,3.471860,3.469262,3.471860,3.471520,3.471228,3.471276,3.469844,3.471861,25.000126,25.000124,25.000123,25.000126,25.000123,25.000123,25.000122,25.000121,25.000125,25.000126,25.000125,25.000125,25.000122,25.000121,25.000126,25.000123
36.100000,99.717845,55.536480,-1.000000,3.471860,3.468567,3.471859,3.471859,3.471860,3.471859,3.471858,3.468050,3.471860,3.469261,3.471860,3.471520,3.471227,3.471275,3.469844,3.471860,25.000127,25.000125,25.000123,25.000127,25.000124,25.000123,25.000123,25.000121,25.000125,25.000126,25.000125,25.000125,25.000122,25.000122,25.000127,25.000123
36.200000,99.717817,55.536473,-1.000000,3.471859,3.468567,3.471859,3.471859,3.471860,3.471858,3.471858,3.468049,3.471860,3.469261,3.471859,3.471520,3.471227,3.471275,3.469843,3.471860,25.000127,25.000125,25.000124,25.000127,25.000124,25.000123,25.000123,25.000122,25.000125,25.000126,25.000126,25.000125,25.000122,25.000122,25.000127,25.000124
36.300000,99.717789,55.536467,-1.000000,3.471859,3.468566,3.471859,3.471859,3.471859,3.471858,3.471858,3.468049,3.471859,3.469260,3.471859,3.471519,3.471227,3.471275,3.469843,3.471860,25.000127,25.000125,25.000124,25.000127,25.000124,25.000124,25.000123,25.000122,25.000126,25.000127,25.000126,25.000126,25.000122,25.000122,25.000127,25.000124
36.400000,99.717762,55.536461,-1.000000,3.471859,3.468566,3.471858,3.471858,3.471859,3.471857,3.471857,3.468049,3.471859,3.469260,3.471859,3.471519,3.471226,3.471274,3.469842,3.471859,25.000127,25.000126,25.000124,25.000128,25.000125,25.000124,25.000124,25.000122,25.000126,25.000127,25.000126,25.000126,25.000123,25.000122,25.000128,25.000124
36.500000,99.717734,55.536455,-1.000000,3.471858,3.468566,3.471858,3.471858,3.471858,3.471857,3.471857,3.468048,3.471858,3.469260,3.471858,3.471518,3.471226,3.471274,3.469842,3.471859,25.000128,25.000126,25.000125,25.000128,25.000125,25.000124,25.000124,25.000123,25.000126,25.000127,25.000127,25.000126,25.000123,25.000123,25.000128,25.000124
36.600000,99.717706,55.536449,-1.000000,3.471858,3.468565,3.471858,3.471857,3.471858,3.471857,3.471856,3.468048,3.471858,3.469259,3.471858,3.471518,3.471226,3.471273,3.469842,3.471858,25.000128,25.000126,25.000125,25.000128,25.000125,25.000125,25.000124,25.000123,25.000127,25.000128,25.000127,25.000127,25.000123,25.000123,25.000128,25.000125
36.700000,99.717679,55.536442,-1.000000,3.471857,3.468565,3.471857,3.471857,3.471858,3.471856,3.471856,3.468047,3.471858,3.469259,3.471858,3.471518,3.471225,3.471273,3.469841,3.471858,25.000128,25.000127,25.000125,25.000128,25.000126,25.000125,25.000124,25.000123,25.000127,25.000128,25.000127,25.000127,25.000124,25.000123,25.000129,25.000125
36.800000,99.717651,55.536436,-1.000000,3.471857,3.468564,3.471857,3.471857,3.471857,3.471856,3.471856,3.468047,3.471857,3.469258,3.471857,3.471517,3.471225,3.471273,3.469841,3.471858,25.000129,25.000127,25.000126,25.000129,25.000126,25.000125,25.000125,25.000124,25.000127,25.000128,25.000127,25.000127,25.000124,25.000124,25.000129,25.000125
36.900000,99.717623,55.536430,-1.000000,3.471857,3.468564,3.471856,3.471856,3.471857,3.471855,3.471855,3.468047,3.471857,3.469258,3.471857,3.471517,3.471224,3.471272,3.469840,3.471857,25.000129,25.000127,25.000126,25.000129,25.000126,25.000125,25.000125,25.000124,25.000128,25.000129,25.000128,25.000127,25.000124,25.000124,25.000129,25.000126
37.000000,99.717596,55.536424,-1.000000,3.471856,3.468564,3.471856,3.471856,3.471856,3.471855,3.471855,3.468046,3.471856,3.469258,3.471856,3.471516,3.471224,3.471272,3.469840,3.471857,25.000129,25.000128,25.000126,25.000129,25.000127,25.000126,25.000125,25.000124,25.000128,25.000129,25.000128,25.000128,25.000125,25.000124,25.000130,25.000126
37.100000,99.717568,55.536417,-1.000000,3.471856,3.468563,3.471856,3.471855,3.471856,3.471855,3.471854,3.468046,3.471856,3.469257,3.471856,3.471516,3.471224,3.471271,3.469840,3.471856,25.000130,25.000128,25.000126,25.000130,25.000127,25.000126,25.000126,25.000125,25.000128,25.000129,25.000128,25.000128,25.000125,25.000125,25.000130,25.000126
37.200000,99.717540,55.536411,-1.000000,3.471856,3.468563,3.471855,3.471855,3.471856,3.471854,3.471854,3.468046,3.471856,3.469257,3.471856,3.471516,3.471223,3.471271,3.469839,3.471856,25.000130,25.000128,25.000127,25.000130,25.000127,25.000126,25.000126,25.000125,25.000129,25.000130,25.000129,25.000128,25.000125,25.000125,25.000130,25.000127
37.300000,99.717513,55.536405,-1.000000,3.471855,3.468562,3.471855,3.471855,3.471855,3.471854,3.471854,3.468045,3.471855,3.469256,3.471855,3.471515,3.471223,3.471271,3.469839,3.471856,25.000130,25.000129,25.000127,25.000130,25.000127,25.000127,25.000126,25.000125,25.000129,25.000130,25.000129,25.000129,25.000125,25.000125,25.000131,25.000127
37.400000,99.717485,55.536399,-1.000000,3.471855,3.468562,3.471854,3.471854,3.471855,3.471853,3.471853,3.468045,3.471855,3.469256,3.471855,3.471515,3.471222,3.471270,3.469838,3.471855,25.000131,25.000129,25.000127,25.000131,25.000128,25.000127,25.000127,25.000125,25.000129,25.000130,25.000129,25.000129,25.000126,25.000126,25.000131,25.000127
37.500000,99.717457,55.536393,-1.000000,3.471854,3.468562,3.471854,3.471854,3.471854,3.471853,3.471853,3.468044,3.471854,3.469256,3.471854,3.471514,3.471222,3.471270,3.469838,3.471855,25.000131,25.000129,25.000128,25.000131,25.000128,25.000127,25.000127,25.000126,25.000130,25.000131,25.000130,25.000129,25.000126,25.000126,25.000131,25.000128
37.600000,99.717429,55.536386,-1.000000,3.471854,3.468561,3.471854,3.471853,3.471854,3.471853,3.471852,3.468044,3.471854,3.469255,3.471854,3.471514,3.471222,3.471270,3.469838,3.471854,25.000131,25.000129,25.000128,25.000131,25.000128,25.000128,25.000127,25.000126,25.000130,25.000131,25.000130,25.000130,25.000126,25.000126,25.000132,25.000128
