time_s,soc_percent,voltage_V,ocv_V,current_A,resistance_mOhm,rc1_voltage_mV,rc2_voltage_mV
0.1,99.99997222222223,3.4715659398028205,3.471999611111111,-1.0,0.3750000694444444,0.048770575499285984,0.009900663346622374
0.2,99.99994444444444,3.4715094542209455,3.4719992222222222,-1.0,0.3750001388888889,0.09516258196404041,0.019605280423838446
0.30000000000000004,99.99991666666666,3.471455423368217,3.471998833333333,-1.0,0.37500020833333336,0.1392920235749422,0.02911773320787572
0.4,99.99988888888889,3.471403733092938,3.4719984444444445,-1.0,0.3750002777777778,0.18126924692201815,0.038441826806682206
0.5,99.99986111111112,3.4713542747004227,3.4719980555555554,-1.0,0.3750003472222222,0.22119921692859512,0.04758129098202033
0.6,99.99983333333333,3.47130694468904,3.4719976666666668,-1.0,0.37500041666666667,0.2591817793182821,0.05653978164142138
0.7,99.99980555555555,3.471261644499085,3.4719972777777777,-1.0,0.37500048611111114,0.29531191028128656,0.06532088230059725
0.7999999999999999,99.99977777777778,3.471218280273852,3.471996888888889,-1.0,0.37500055555555556,0.32967995396436073,0.07392810551689451
0.8999999999999999,99.99974999999999,3.4711767626323273,3.4719965,-1.0,0.375000625,0.3623718483782267,0.0823648942943642
0.9999999999999999,99.99972222222222,3.4711370064529183,3.4719961111111113,-1.0,0.37500069444444445,0.39346934028736663,0.09063462346100928
1.0999999999999999,99.99969444444444,3.471098930667695,3.471995722222222,-1.0,0.3750007638888889,0.42305018961951335,0.098740601018761
1.2,99.99966666666667,3.471062458066627,3.471995333333333,-1.0,0.37500083333333334,0.4511883639059736,0.10668606946672356
1.3,99.99963888888888,3.471027515111329,3.4719949444444445,-1.0,0.37500090277777776,0.477954223238984,0.11447420709821714
1.4000000000000001,99.99961111111111,3.4709940317578525,3.4719945555555554,-1.0,0.37500097222222223,0.5034146962085906,0.12210812927213754
1.5000000000000002,99.99958333333333,3.4709619412880817,3.4719941666666667,-1.0,0.3750010416666667,0.5276334472589853,0.12959088965914134
1.6000000000000003,99.99955555555556,3.4709311801493206,3.4719937777777776,-1.0,0.3750011111111111,0.5506710358827784,0.1369254814631548
1.7000000000000004,99.99952777777777,3.470901687801663,3.471993388888889,-1.0,0.37500118055555554,0.5725850680512733,0.14411483861869542
1.8000000000000005,99.9995,3.470873406572776,3.471993,-1.0,0.37500125,0.5934303402594009,0.15116183696448476
1.9000000000000006,99.99947222222222,3.4708462815197274,3.4719926111111112,-1.0,0.3750013194444445,0.6132589765454988,0.15806929539382236
2.0000000000000004,99.99944444444444,3.4708202602975224,3.471992222222222,-1.0,0.3750013888888889,0.6321205588285577,0.16483997698218064
2.1000000000000005,99.99941666666666,3.4707952930340182,3.471991833333333,-1.0,0.3750014583333333,0.6500622508888446,0.1714765900924719
2.2000000000000006,99.99938888888889,3.470771332210906,3.4719914444444444,-1.0,0.3750015277777778,0.6671289163019204,0.1779817894584296
2.3000000000000007,99.99936111111111,3.4707483325504653,3.4719910555555553,-1.0,0.37500159722222226,0.6833632306209468,0.1843581772465373
2.400000000000001,99.99933333333333,3.4707262509078154,3.4719906666666667,-1.0,0.3750016666666667,0.6988057880877979,0.19060830409692986
2.500000000000001,99.99930555555555,3.4707050461683826,3.4719902777777776,-1.0,0.3750017361111111,0.71349520313981,0.19673467014368357
2.600000000000001,99.99927777777778,3.4706846791503523,3.471989888888889,-1.0,0.37500180555555557,0.7274682069659875,0.20273972601490312
2.700000000000001,99.99924999999999,3.4706651125118326,3.4719895,-1.0,0.37500187500000004,0.7407597393541085,0.20862587381300549
2.800000000000001,99.99922222222222,3.4706463106625325,3.471989111111111,-1.0,0.37500194444444446,0.7534030360583936,0.21439546807559287
2.9000000000000012,99.99919444444444,3.4706282396797095,3.471988722222222,-1.0,0.3750020138888889,0.7654297119062025,0.22005081671729929
3.0000000000000013,99.99916666666667,3.4706108672281952,3.471988333333333,-1.0,0.37500208333333335,0.7768698398515702,0.22559418195298708
3.1000000000000014,99.99913888888888,3.4705941624842906,3.4719879444444444,-1.0,0.3750021527777778,0.787752026173257,0.23102778120266307
3.2000000000000015,99.9991111111111,3.4705780960633494,3.4719875555555553,-1.0,0.37500222222222224,0.7981034820053445,0.23635378797847606
3.3000000000000016,99.99908333333333,3.4705626399508662,3.4719871666666666,-1.0,0.37500229166666665,0.8079500913792459,0.24157433275415072
